song_id,song_length,genre_ids,artist_name,composer,lyricist,language
iQ2+UztKSPqGUjtVoohD/jnhjr78x7/45WKR9FKvH6U=,268355,1955,Mr. Big,,,52
4OJjNd7dJqSMP9fWQHyFK7yPusZfo/PU3WLTimlHocU=,257567,465,AKB48,Ito Shintaro,Akimoto Yasushi,17
A4AoCH1kgx5rY8yIAbYsUD62Qve5H9XU331HcBhSEUo=,300408,1259,巨星系列,,,52
+NRNgM8p0ipz/zK7lBjOt7LB2BsLRCpscPf0xf9/doA=,208608,1259,Jibbs,Jovan Campbell、Derryl Howard、Maurice Wilson、Antwain Elliott、Lamont McLendon,,52
K9qmX92/e7H0gQN/rnqKaK+1LMU7huniqXzT2+Au+rU=,261874,465,Mika Nakashima (中島美嘉),,,17
4SrsQ0mj0ai8QpuQvfHfVMyNwSEIbFYMQUeRkOJJ0wY=,268957,786|947,Joe Bongiorno,Joe Bongiorno,,-1
WZeGIs5K0YM5qAk09IO1OE4wGg/tOl2hqAG8Qa+2S0g=,206657,1011,Various Artists,Kelly Archer| Emily Shackleton| Justin Weaver,,52
mNKV8IzaS6t8n9H0sTatElKWLGghLmxQ7lQeAOJgfmM=,582449,947,Musical Nutrition,王建民,,-1
3qFbtwzleUCjwT09ZAjKd94bB2uEhJjy6rFj635QNx0=,336039,465,AKB48,高木　洋,秋元 康,17
8fWCdUZHwp4yqLLbnjLtvd/pU8Ll9fuXdGK6BGFpR5Q=,94690,947,蔣勳,蔣勳,,-1
u65jgvpV7c7zwS0U6XovZjBzOwtKAiD+kIPcFrK6SRU=,465327,2122,Various Artists,Bobby Hutcherson,,52
u6bzmgxI5gN0Mwp+AjpIXq4eWJ5Xtqzh4ZJ90AeKfqE=,181115,139,Shep & The Limelites,Charles Bakersville| Clarence Bassett| James Sheppard,,52
pc87f/t8A4aHcMbUB9VRy6SDQ4tAq4PUR8j6TWVENyo=,420722,242,Axel Paris,,,-1
5B+8QIcdLRHnXNrsYKzvMH2F0S2d9Hfzp6WCW5fotEA=,262478,2122,Harry Connick| Jr.,,,-1
cmQKTNaPUj3V1VMJ09NNAQyxPaPoV0NI6l5ftFs5eTA=,282958,465,阿杜 (A-do),洪典,洪典,3
u99dB2K5bVR/ayS37Zxp0cAZy8hd2K+35bsQYLvanqc=,291224,465,2006 MP3人氣超強總冠軍,,,3
SKU8ymQWOF1VVAEAdrHSuw7w3B8qtcGWR6AqNc1DA7A=,349042,1152|786,呂思清系列,馬思聰,,-1
xL/WxfTngNE6Z2JkzBmPTphducuc3mm78ocnxN7WK0o=,195419,465,Michael Bublé,,,52
uMKqOY12ZfWppmqLIVkWAKXgkRpGcuRcc8U+qOeWTFY=,236239,465,許志安 (Andy Hui),,,24
u8Pw2WH5EKyxkqVQ94wWqg5xRpQTCqfFScpQQixA7oM=,190171,465,方瑞娥+高向鵬,,,10
IwtgCGGCFIU2O8emMUPUhmPmHl9nKbk5YoXHO9h1T8E=,228948,465,陳曉東 (Daniel Chan),Gary Tong,,3
7FF3jhuzdXNd9Vt9jB1rlzOwVd52uZhpwiJhUpm0XFg=,813177,958,Rudolf Serkin| Harold Wright| Myron Bloom| Michael Tree,,,-1
ZiwDOCnG7WSJ19/eP+7r+Y69hOhV2osm5v0yDGGlj7E=,593479,2022,胖虎,BENN,BENN,3
FzO5oEa8exfmkUrmvUL9yxG5WFLOuzxf++ZNkEVjsp4=,213019,786|947,郭星妤,史擷詠,,-1
6q68tophPN2FTpFO5vRxJlLHRzp9tnCbmkI7/1L5l0Q=,274848,465,陳隨意,蕭蔓萱,巴布,10
L+RESuncdKtWANX1F6fuVbbMaU4oc/c5mcgvGf3ADxM=,231836,465,飛兒樂團 (F.I.R.),Real Huang,Lin Shang De,3
fKlj01irKnmEqgsJNGWI9UkfhGy+WlMpsJHvQ3Bv/hk=,296425,786,Yiruma,李閏珉(Yiruma),,-1
trE16JDB4A3I75D/fyxxbJpMa9pRroL3OV6sRyuEQIc=,261712,465,Sabrina,Jason Mraz| Michael Natter,,52
r27RDIPNzQv8f5HpaQ2JizgRv/FPgXQGIp/kaDezElA=,161889,465,James Morrison,,,52
F71h9Jwb5DN1UwHBzK3knYJg8rtpoUXKPEHxbzpZRbo=,300408,458,阿鹿米爾,阿鹿米爾,阿鹿米爾,3
a35JOoCd7VF+zFEDoenlIeMJuGxChflN8OOf1u+wKrc=,204016,1180,Soca 101,,,52
RfU8ICduLqhWXv2hdkgUPQnoBWvpjjOMHbYpQvZUnKw=,357564,1609,iBenji,,,52
C/Ti0zXTcLo8Krhkf4IMI9KhCrSQg99gYqiK7WrZmd8=,124865,921,Various Artists,,,-1
qUlRkuR4lzMRZcoTZAWdqiQ3ZvXK65gUNf/UjD228iw=,227735,786|958,ピアノで缀る美しい日本の名曲・・・Cafe Piano Japanese Style,久石譲,,-1
rROMT82SXqm75Bg9z2nasTyLeijLL+auKesP1D8wtKg=,238132,465,Jennifer Lopez,Jennifer Lopez| Makeba Riddick| James Todd Smith| David McPherson| Curtis Richardson| Ron G| William Jeffrey| Lisa Peters,Jennifer Lopez| Makeba Riddick| James Todd Smith| David McPherson| Curtis Richardson| Ron G| William Jeffrey| Lisa Peters,52
3571Ulbzv3h+goeiHzzSk14TYexo0YmTNUa95c9cHAM=,191948,465,沈建豪,王宗凱,王宗凱,10
H1ojFoZQmqifFfPUOE4TZIIxuImqOt1EXo/YbJlz4Do=,267772,465,Timbaland,Timothy Mosley| J. Harmon| K. Briscoe,,52
RPK4PcrIjiOkQIXzv8ZyGgVTUqUSt3cknURDEIazj9Q=,132656,465,miwa,,,17
ZEtcTZz5JiOI96m/EI6kwUnEzWqihmX1/NTV647rpHA=,235415,465,張傑 (Chase Chang),張傑,深白色,3
TOrjF5TpC/L0KDaG/Iv3YRxEJ7XIt52Bwb5j/j8aCPI=,277617,1068,Various Artists,Almin Said,,-1
HBbSm3Zzl032IeMVuAXEslyh8pjUFkrKq3U7kUkPj/s=,186943,465,Kesha,Kesha Sebert| David Gamson| Mark Nelkin| Jon Ingoldsby,Kesha Sebert| David Gamson| Mark Nelkin| Jon Ingoldsby,52
i7NeISSc/xid7vVQAAJ4c7i1op0XbLekgMGgaWtBgv0=,248685,465,Simply Red,Mick Hucknall,,52
kjQaR0VDyGhquXF3zvilYfT14bTl4HlAa7dJDbx7TrY=,226882,786|947,心靈樂賞系列,黃玟瑛,,-1
wux7pm1+DRA69He8i4r6FYBTEbK2D4PLC/G9Pvj2n5k=,277153,451,草蜢 (Grasshopper),Jing Ping Tong Mei,,24
M72uxgiLoCPmtthAu1EXdPhpP4m7ot2rirphwqumFpc=,120000,,Duane Eddy,Don Costa,,52
j12cizvZtO1if17njgrNOQS8ihQ+0ELsQG8sDTdN8w8=,205087,958,The Most Beautiful Night Music,Eric Satie,,-1
dySmgRD6J4REfbFaFXYUfMzrua2+2JHdrY8Y8gXL6Tg=,87013,465,Various Artist,Joseph Koo,Cheng Kwok Kong,24
Sd+PIz6mtsu1svARmc6CyuhGhMzgMp8TV3itKHpAg0k=,220960,798,費玉清,Jian Chang Tan,,3
ZS6gvJZxXPEulUV/9qqovfb7jT+ejtLjBlPIvaf3+8w=,208887,1259,Kings of Pop,,,52
8f+OJ+k+JEseKDNOLZa2+uEPYv1E8af3hCcC1U7ujWs=,248267,465,陈瑞,刘亦敏,,52
DAZcTvW2RBVi8VjVsbOJJ67HPwgATJTQ8gcayCx2hjw=,283983,786,本間圭吾,ヘンリー・クレイ・ワーク,,-1
x2OybT4bVKN3ukVLvV3BRjMCxQ5Mmll0HB1CAFvvQT0=,196284,1259,Fetty Wap,,,52
m6vfTKmz5MqfOpCG2/XDKPxez69Pry0s2jZUSsrvc5U=,254615,359,The White Stripes,Jack White Iii,,52
W0W4F9XsUbpz39KT4qqZCwFfK5pHJXJ1eo9LYKptHRM=,299520,359,Xiu Xiu,,,52
vDWAvxE7xSBFcRkr1vg3WppGtukin7zIEpv/4Y6qA78=,196208,444,KEY,MGMZ,MGMZ,31
/HqSwYbsjK7ytIApYpvHW76V+wRfAVef9dY7Xk5q1VA=,92055,958,이은한,F. Chopin,,-1
NBwU5Q7xO9lL0qCFU4pglIAh68mJMQPTBVos+/kDqFI=,238445,437,Chaki,Chaki,Chaki,17
W5HfJaXJVdaMOGUbMK0N5b+bfhEoijBD4xlEz9n0cDo=,252447,1609,W&W,A. El Sayed Amr Fathalla/F. Wassef Naguib/R. P. Shah/A. Thorpe,,52
